mu_freq_seq_r	mu_freq_seq_s
0.005361930294906166	0.005361930294906166
0.00273224043715847	0.00273224043715847
0.002717391304347826	0.005434782608695652
0.0027100271002710027	0
0	0.005479452054794521
0.005449591280653951	0.0027247956403269754
0.0113314447592068	0.0028328611898017
0.005698005698005698	0.008547008547008548
0.005698005698005698	0.005698005698005698
0.0056657223796034	0.0056657223796034
0.002777777777777778	0.005555555555555556
0.00821917808219178	0.005479452054794521
0.002785515320334262	0
0.011235955056179775	0.0028089887640449437
0.008426966292134831	0.0028089887640449437
0.005649717514124294	0
0.002840909090909091	0.005681818181818182
0.008450704225352112	0.0028169014084507044
0.002785515320334262	0.005571030640668524
0.0056657223796034	0.0084985835694051
0.0028089887640449437	0.008426966292134831
0.002857142857142857	0.002857142857142857
0.0056022408963585435	0.0028011204481792717
0.013966480446927373	0.00558659217877095
0.008547008547008548	0.002849002849002849
0.011560693641618497	0.005780346820809248
0.005681818181818182	0.008522727272727272
0.005681818181818182	0.005681818181818182
0.005681818181818182	0.002840909090909091
0.00558659217877095	0.002793296089385475
0.008450704225352112	0
0.005494505494505495	0.0027472527472527475
0.008333333333333333	0.002777777777777778
0	0.0057306590257879654
0	0.00273224043715847
0.0028011204481792717	0.0028011204481792717
0.00554016620498615	0
0.0028011204481792717	0
0.002785515320334262	0.011142061281337047
0.008403361344537815	0.008403361344537815
0.0056022408963585435	0
0.008333333333333333	0.002777777777777778
0.0055248618784530384	0.0027624309392265192
0.002785515320334262	0
0.005571030640668524	0.005571030640668524
0.005633802816901409	0.0028169014084507044
0.013774104683195593	0.005509641873278237
0.0028735632183908046	0.0028735632183908046
0.011428571428571429	0.005714285714285714
0.0028169014084507044	0.0028169014084507044
0.022222222222222223	0.002777777777777778
0.0056657223796034	0
0.008333333333333333	0.002777777777777778
0.005681818181818182	0
0.0028328611898017	0.0028328611898017
0.016901408450704224	0
0.005633802816901409	0.008450704225352112
0.011204481792717087	0.0028011204481792717
0.005714285714285714	0
0.011494252873563218	0
0.005571030640668524	0.005571030640668524
0.014285714285714285	0.005714285714285714
0.005633802816901409	0
0.0113314447592068	0.0056657223796034
0	0
0.011111111111111112	0.005555555555555556
0.0113314447592068	0.0056657223796034
0.0028169014084507044	0
0.002824858757062147	0
0.014124293785310734	0.002824858757062147
0.005555555555555556	0.011111111111111112
0.005571030640668524	0.002785515320334262
0.01098901098901099	0
0.005633802816901409	0.005633802816901409
0.005633802816901409	0.0028169014084507044
0.005479452054794521	0
0	0.005571030640668524
0.00821917808219178	0.005479452054794521
0.005633802816901409	0.0028169014084507044
0.005494505494505495	0
0.002770083102493075	0.00554016620498615
0.014084507042253521	0.0028169014084507044
0.0084985835694051	0.0056657223796034
0.008333333333333333	0.011111111111111112
0.005555555555555556	0.002777777777777778
0.0056179775280898875	0.0056179775280898875
0.011396011396011397	0.002849002849002849
0.008595988538681949	0.0057306590257879654
0.0056022408963585435	0.0028011204481792717
0.011267605633802818	0
0.005714285714285714	0.002857142857142857
0.002840909090909091	0
0.013966480446927373	0.008379888268156424
0.022792022792022793	0.005698005698005698
0.008450704225352112	0.008450704225352112
0.01440922190201729	0.005763688760806916
0.008522727272727272	0.005681818181818182
0.002785515320334262	0.011142061281337047
0.008356545961002786	0
0.002849002849002849	0.005698005698005698
0.014044943820224719	0.008426966292134831
0.005714285714285714	0.008571428571428572
0.014084507042253521	0
0.011363636363636364	0
0.008403361344537815	0.0056022408963585435
0.008450704225352112	0.0028169014084507044
0.0084985835694051	0.0056657223796034
0.011267605633802818	0
0	0
0.005698005698005698	0.008547008547008548
0.011204481792717087	0.0056022408963585435
0.008356545961002786	0.002785515320334262
0.00558659217877095	0.002793296089385475
0.005714285714285714	0
0.0084985835694051	0.0028328611898017
0.002849002849002849	0
0.014164305949008499	0.0056657223796034
0.013927576601671309	0
0.011267605633802818	0.005633802816901409
0.0056022408963585435	0.0056022408963585435
0.011299435028248588	0.002824858757062147
0.008379888268156424	0.002793296089385475
0.00558659217877095	0.00558659217877095
0.011299435028248588	0.00847457627118644
0.0056022408963585435	0.0028011204481792717
0.00847457627118644	0.002824858757062147
0.011142061281337047	0.002785515320334262
0.008547008547008548	0.008547008547008548
0.008450704225352112	0
0	0.0028169014084507044
0.0028089887640449437	0.008426966292134831
0.005747126436781609	0.0028735632183908046
0.011142061281337047	0
0.0028011204481792717	0
0.014044943820224719	0.011235955056179775
0.0056179775280898875	0
0	0
0.0113314447592068	0
0.005555555555555556	0.008333333333333333
0.005555555555555556	0.002777777777777778
0.005747126436781609	0.008620689655172414
0.01971830985915493	0.005633802816901409
0.005571030640668524	0.005571030640668524
0.011461318051575931	0
0.0028089887640449437	0
0.0056022408963585435	0
0.011142061281337047	0.002785515320334262
0.005633802816901409	0.0028169014084507044
0.008379888268156424	0.00558659217877095
0.008426966292134831	0
0.005633802816901409	0
0.0111731843575419	0.002793296089385475
0.011267605633802818	0
0.0028169014084507044	0
0.005555555555555556	0.002777777777777778
0.00847457627118644	0
0.005555555555555556	0.005555555555555556
0.0056179775280898875	0.0028089887640449437
0.008426966292134831	0.0056179775280898875
0.002785515320334262	0
0.002793296089385475	0.002793296089385475
0.01912568306010929	0.00546448087431694
0.011111111111111112	0
0	0.0055248618784530384
0.011142061281337047	0.011142061281337047
0.005494505494505495	0
0.005633802816901409	0.008450704225352112
0.008379888268156424	0.002793296089385475
0.014044943820224719	0
0.0111731843575419	0.0111731843575419
0.008333333333333333	0.002777777777777778
0.005555555555555556	0.005555555555555556
0.0056022408963585435	0.014005602240896359
0.008426966292134831	0.0056179775280898875
0.011396011396011397	0.008547008547008548
0.017045454545454544	0.011363636363636364
0.013736263736263736	0
0.008426966292134831	0.0028089887640449437
0	0.008264462809917356
0.01092896174863388	0.00546448087431694
0.008333333333333333	0
0.0028011204481792717	0.0028011204481792717
0.013966480446927373	0
0.008403361344537815	0
0.0028169014084507044	0.008450704225352112
0.014084507042253521	0
0.008522727272727272	0
0.00847457627118644	0.005649717514124294
0.0056179775280898875	0.0028089887640449437
0.014124293785310734	0
0.0056657223796034	0.0028328611898017
0.002840909090909091	0.002840909090909091
0	0.0113314447592068
0.014005602240896359	0
0	0.0056179775280898875
0.002777777777777778	0.005555555555555556
0.0028089887640449437	0.0028089887640449437
0.013888888888888888	0.002777777777777778
0.014044943820224719	0.0028089887640449437
0.008547008547008548	0.005698005698005698
0.005571030640668524	0.002785515320334262
0.00847457627118644	0.002824858757062147
0	0.002881844380403458
0.0028089887640449437	0
0.022598870056497175	0
0.005633802816901409	0
0.005555555555555556	0
0.0111731843575419	0
0.016901408450704224	0.005633802816901409
0.008403361344537815	0
0.0084985835694051	0.0113314447592068
0.011396011396011397	0.005698005698005698
0.011299435028248588	0.005649717514124294
0.0056657223796034	0
0.0111731843575419	0
0	0
0.008356545961002786	0.002785515320334262
0.011428571428571429	0.002857142857142857
0.0084985835694051	0.0056657223796034
0.011267605633802818	0
0.0056657223796034	0.0028328611898017
0.013812154696132596	0.0027624309392265192
0.0056022408963585435	0
0.005681818181818182	0.002840909090909091
0.0028011204481792717	0
0.008450704225352112	0
0.008547008547008548	0.002849002849002849
0.008595988538681949	0
0.014204545454545454	0.008522727272727272
0.011204481792717087	0.0028011204481792717
0.005681818181818182	0.002840909090909091
0.008522727272727272	0
0.002824858757062147	0.002824858757062147
0.00847457627118644	0.00847457627118644
0.002793296089385475	0.00558659217877095
0.005780346820809248	0.002890173410404624
0.00554016620498615	0.002770083102493075
0.00554016620498615	0.008310249307479225
0.011049723756906077	0.0027624309392265192
0.002777777777777778	0.005555555555555556
0.0111731843575419	0
0.01680672268907563	0
0.0028328611898017	0
0.0113314447592068	0.0084985835694051
0.002793296089385475	0.002793296089385475
0.0113314447592068	0.0056657223796034
0.00558659217877095	0.002793296089385475
0.002849002849002849	0
0.01680672268907563	0
0.008379888268156424	0
0.002785515320334262	0.005571030640668524
0.0056179775280898875	0.0028089887640449437
0.014084507042253521	0.005633802816901409
0.0028169014084507044	0
0.011396011396011397	0.008547008547008548
0.005633802816901409	0
0.005714285714285714	0
0.008403361344537815	0.0056022408963585435
0.011363636363636364	0
0.011142061281337047	0.008356545961002786
0.014005602240896359	0.0056022408963585435
0.005633802816901409	0.0028169014084507044
0.011428571428571429	0.005714285714285714
0	0.0028169014084507044
0.008670520231213872	0.005780346820809248
0.008547008547008548	0.005698005698005698
0.011299435028248588	0.011299435028248588
0.014044943820224719	0.008426966292134831
0.005555555555555556	0.005555555555555556
0.0028169014084507044	0.008450704225352112
0	0
0.008379888268156424	0.008379888268156424
0.002785515320334262	0.002785515320334262
0	0.00558659217877095
0.014164305949008499	0.0028328611898017
0.008333333333333333	0.002777777777777778
0.005571030640668524	0.002785515320334262
0.008379888268156424	0.00558659217877095
0.008547008547008548	0.005698005698005698
0.014164305949008499	0.0113314447592068
0.0028653295128939827	0.0028653295128939827
0.0057306590257879654	0.0028653295128939827
0.005714285714285714	0.005714285714285714
0.008746355685131196	0.008746355685131196
0.0056657223796034	0.0056657223796034
0.0028735632183908046	0
0.005698005698005698	0.002849002849002849
0.005633802816901409	0.0028169014084507044
0.011267605633802818	0
0.005763688760806916	0
0.002857142857142857	0.005714285714285714
0.0028011204481792717	0.0056022408963585435
0.0028011204481792717	0.0028011204481792717
0.013927576601671309	0.002785515320334262
0.002824858757062147	0.002824858757062147
0.00554016620498615	0.008310249307479225
0.0110803324099723	0.00554016620498615
0.016260162601626018	0.008130081300813009
0	0.008645533141210375
0.005571030640668524	0.005571030640668524
0.011142061281337047	0.002785515320334262
0.0028089887640449437	0.014044943820224719
0.00558659217877095	0
0.011142061281337047	0.005571030640668524
0.02203856749311295	0.005509641873278237
0	0.005633802816901409
0.008310249307479225	0.00554016620498615
0.008450704225352112	0.0028169014084507044
0.008287292817679558	0.0027624309392265192
0.011142061281337047	0.005571030640668524
0	0
0.011428571428571429	0.002857142857142857
0.008356545961002786	0
0.005698005698005698	0.005698005698005698
0.002785515320334262	0.008356545961002786
0.005763688760806916	0.005763688760806916
0.0111731843575419	0.00558659217877095
0.008426966292134831	0
0.005698005698005698	0.005698005698005698
0.005633802816901409	0.0028169014084507044
0.002840909090909091	0.002840909090909091
0.0056657223796034	0.0084985835694051
0.002840909090909091	0.002840909090909091
0.0084985835694051	0.0028328611898017
0.008403361344537815	0.011204481792717087
0.013850415512465374	0.00554016620498615
0.0169971671388102	0
0.0028328611898017	0
0.002770083102493075	0.008310249307479225
0.0055248618784530384	0.0027624309392265192
0.0111731843575419	0
0.019943019943019943	0.002849002849002849
0.014044943820224719	0
0.0056657223796034	0
0.019553072625698324	0
0.002857142857142857	0.002857142857142857
0.008403361344537815	0.0056022408963585435
0.008547008547008548	0.008547008547008548
0.011142061281337047	0.002785515320334262
0.0084985835694051	0
0.00554016620498615	0
0.011019283746556474	0.0027548209366391185
0.005571030640668524	0.005571030640668524
0.008403361344537815	0.0028011204481792717
0.011267605633802818	0
0.002793296089385475	0.008379888268156424
0.008426966292134831	0.0028089887640449437
0.002770083102493075	0.002770083102493075
0.002777777777777778	0.008333333333333333
0.011267605633802818	0.005633802816901409
0.011019283746556474	0
0.02535211267605634	0
0.0055248618784530384	0.0055248618784530384
0.005555555555555556	0
0.0110803324099723	0.00554016620498615
0.01092896174863388	0.00273224043715847
0.0028169014084507044	0.005633802816901409
0	0
0.008333333333333333	0.005555555555555556
0.005649717514124294	0.002824858757062147
0	0.0056179775280898875
0.002785515320334262	0.002785515320334262
0.008379888268156424	0.002793296089385475
0.008241758241758242	0.0027472527472527475
0.0110803324099723	0.00554016620498615
0.005555555555555556	0.005555555555555556
0.008152173913043478	0.01358695652173913
0.002717391304347826	0.005434782608695652
0.00273224043715847	0.00819672131147541
0.00847457627118644	0.005649717514124294
0	0.0027624309392265192
0.005509641873278237	0.005509641873278237
0.01092896174863388	0.00546448087431694
0.005633802816901409	0.0028169014084507044
0.00554016620498615	0.008310249307479225
0.0111731843575419	0.002793296089385475
0.0027100271002710027	0.0027100271002710027
0.011049723756906077	0.0027624309392265192
0.011560693641618497	0.011560693641618497
0.008241758241758242	0.005494505494505495
0.013774104683195593	0.005509641873278237
0.011019283746556474	0.008264462809917356
0.013927576601671309	0
0.0027548209366391185	0
0.01639344262295082	0.00546448087431694
0.011142061281337047	0.008356545961002786
0.005555555555555556	0.005555555555555556
0.008174386920980926	0.010899182561307902
0.002824858757062147	0
0.00546448087431694	0.00819672131147541
0.011019283746556474	0.0027548209366391185
0	0
0.013774104683195593	0
0.00554016620498615	0.008310249307479225
0.011049723756906077	0.0055248618784530384
0.008333333333333333	0
0	0.0027100271002710027
0	0
0.005555555555555556	0.002777777777777778
0.0111731843575419	0.002793296089385475
0.0028089887640449437	0.0028089887640449437
0.008450704225352112	0
0.01092896174863388	0.00273224043715847
0.0028011204481792717	0
0.016713091922005572	0.002785515320334262
0.008264462809917356	0.005509641873278237
0.011049723756906077	0
0.013812154696132596	0.0027624309392265192
0.002777777777777778	0.002777777777777778
0.005509641873278237	0
0.01643835616438356	0.00821917808219178
0.01634877384196185	0.005449591280653951
0.005633802816901409	0.0028169014084507044
0.005449591280653951	0.0027247956403269754
0.005555555555555556	0.008333333333333333
0.0111731843575419	0.00558659217877095
0.00558659217877095	0.002793296089385475
0.014124293785310734	0.002824858757062147
0.0055248618784530384	0.008287292817679558
0.0055248618784530384	0
0.0136986301369863	0.0027397260273972603
0.011019283746556474	0
0.008287292817679558	0.0027624309392265192
0.005434782608695652	0.005434782608695652
0.011235955056179775	0.0028089887640449437
0.005633802816901409	0.011267605633802818
0.008130081300813009	0.013550135501355014
0.008333333333333333	0
0.005479452054794521	0.0027397260273972603
0.013850415512465374	0.002770083102493075
0.019553072625698324	0.002793296089385475
0	0.011204481792717087
0.013736263736263736	0.01098901098901099
0.008264462809917356	0.005509641873278237
0.005509641873278237	0.005509641873278237
0.01098901098901099	0.01098901098901099
0.008287292817679558	0.0027624309392265192
0.008310249307479225	0.013850415512465374
0.0056022408963585435	0.0028011204481792717
0.0056657223796034	0
0.0110803324099723	0
0.00546448087431694	0.01366120218579235
0.013927576601671309	0
0.008264462809917356	0.008264462809917356
0.008264462809917356	0
0.01928374655647383	0.008264462809917356
0.013774104683195593	0.005509641873278237
0.0027548209366391185	0.005509641873278237
0.011142061281337047	0.008356545961002786
0.008333333333333333	0.008333333333333333
0.005494505494505495	0.005494505494505495
0.008426966292134831	0
0.005714285714285714	0.005714285714285714
0.01639344262295082	0.00546448087431694
0.013812154696132596	0.0027624309392265192
0	0.005449591280653951
0.02197802197802198	0.008241758241758242
0.002824858757062147	0.005649717514124294
0.008403361344537815	0.0056022408963585435
0.008620689655172414	0.0028735632183908046
0.0084985835694051	0.014164305949008499
0.008670520231213872	0
0.002785515320334262	0.005571030640668524
0.002840909090909091	0.008522727272727272
0.011461318051575931	0.0057306590257879654
0.005681818181818182	0.011363636363636364
0.011396011396011397	0.002849002849002849
0	0.002898550724637681
0.011267605633802818	0.0028169014084507044
0.008547008547008548	0.002849002849002849
0.005633802816901409	0.005633802816901409
0.013966480446927373	0.008379888268156424
0.002785515320334262	0.008356545961002786
0.005681818181818182	0.005681818181818182
0.005681818181818182	0.005681818181818182
0.013888888888888888	0
0.00847457627118644	0
0.0056179775280898875	0.011235955056179775
0.01694915254237288	0.002824858757062147
0.01744186046511628	0.005813953488372093
0.0084985835694051	0.0028328611898017
0.011396011396011397	0.005698005698005698
0.005571030640668524	0.002785515320334262
0.0084985835694051	0
0.008426966292134831	0
0.011461318051575931	0
0.002793296089385475	0.002793296089385475
0.0028011204481792717	0.0028011204481792717
0.0111731843575419	0.00558659217877095
0.008571428571428572	0.008571428571428572
0.0029154518950437317	0.0058309037900874635
0.0113314447592068	0.0056657223796034
0.0056022408963585435	0.0028011204481792717
0.013888888888888888	0.002777777777777778
0.0028328611898017	0.0056657223796034
0.005714285714285714	0
0.008571428571428572	0.002857142857142857
0.01675977653631285	0.002793296089385475
0.00558659217877095	0.00558659217877095
0.014326647564469915	0
0.005698005698005698	0.002849002849002849
0.005649717514124294	0.002824858757062147
0.011363636363636364	0.002840909090909091
0.011627906976744186	0
0.005698005698005698	0
0.005649717514124294	0
0.008522727272727272	0.008522727272727272
0.022988505747126436	0.005747126436781609
0.008620689655172414	0
0.002857142857142857	0
0.005681818181818182	0.002840909090909091
0.008695652173913044	0.002898550724637681
0.0056657223796034	0
0.002840909090909091	0.005681818181818182
0.002857142857142857	0.002857142857142857
0.002849002849002849	0.005698005698005698
0.005780346820809248	0.002890173410404624
0.008620689655172414	0.011494252873563218
0.01694915254237288	0.005649717514124294
0.005633802816901409	0.0028169014084507044
0.002840909090909091	0.008522727272727272
0.014204545454545454	0.002840909090909091
0.019886363636363636	0.002840909090909091
0	0.005763688760806916
0.0028169014084507044	0.0028169014084507044
0.002849002849002849	0.005698005698005698
0.005698005698005698	0
0.0084985835694051	0
0	0
0.008595988538681949	0.014326647564469915
0.005714285714285714	0.005714285714285714
0.008645533141210375	0.005763688760806916
0.005649717514124294	0.002824858757062147
0.013927576601671309	0.002785515320334262
0.0028169014084507044	0.005633802816901409
0.0028328611898017	0
0.002849002849002849	0.002849002849002849
0.005633802816901409	0.008450704225352112
0.0057306590257879654	0
0.008695652173913044	0
0.014005602240896359	0.0028011204481792717
0.002824858757062147	0.00847457627118644
0.0028169014084507044	0.0028169014084507044
0.0113314447592068	0.0028328611898017
0.0084985835694051	0.0113314447592068
0.0028089887640449437	0.008426966292134831
0.0028169014084507044	0.0028169014084507044
0.014245014245014245	0.011396011396011397
0.01729106628242075	0.005763688760806916
0.014044943820224719	0
0.002840909090909091	0
0.011363636363636364	0.005681818181818182
0.016853932584269662	0.0028089887640449437
0.014005602240896359	0.008403361344537815
0.005571030640668524	0
0.011204481792717087	0.0028011204481792717
0.00558659217877095	0.013966480446927373
0.0028169014084507044	0
0.005681818181818182	0.005681818181818182
0.005698005698005698	0.002849002849002849
0.011527377521613832	0.002881844380403458
0.008426966292134831	0.0056179775280898875
0.0028089887640449437	0.0028089887640449437
0.005571030640668524	0
0.008620689655172414	0.005747126436781609
0.0056657223796034	0.0056657223796034
0.011142061281337047	0.002785515320334262
0	0.008522727272727272
0.002849002849002849	0.008547008547008548
0.002857142857142857	0.008571428571428572
0.008403361344537815	0.0056022408963585435
0.0223463687150838	0.002793296089385475
0	0.008522727272727272
0.00558659217877095	0.002793296089385475
0.002849002849002849	0.005698005698005698
0.005449591280653951	0.0027247956403269754
0.021739130434782608	0.008152173913043478
0.005494505494505495	0.0027472527472527475
0.002717391304347826	0.002717391304347826
0.01092896174863388	0.00546448087431694
0.008174386920980926	0.005449591280653951
0	0.00554016620498615
0.00546448087431694	0.00273224043715847
0.008174386920980926	0
0.016574585635359115	0.0027624309392265192
0.01912568306010929	0.00273224043715847
0.008403361344537815	0.008403361344537815
0.005681818181818182	0.008522727272727272
0.016713091922005572	0.002785515320334262
0.011111111111111112	0.005555555555555556
0.002824858757062147	0.005649717514124294
0.016574585635359115	0
0.00819672131147541	0
0.005420054200542005	0.0027100271002710027
0.005555555555555556	0.002777777777777778
0.013966480446927373	0
0.022535211267605635	0.005633802816901409
0.008310249307479225	0.008310249307479225
0.011019283746556474	0
0.00821917808219178	0.005479452054794521
0.00554016620498615	0.008310249307479225
0.0110803324099723	0
0.005479452054794521	0.0027397260273972603
0.011019283746556474	0.0027548209366391185
0.01675977653631285	0
0.011142061281337047	0
0.0111731843575419	0.002793296089385475
0.005633802816901409	0.0028169014084507044
0.0055248618784530384	0
0.002785515320334262	0.002785515320334262
0.011111111111111112	0.005555555555555556
0.011204481792717087	0.014005602240896359
0.002785515320334262	0.002785515320334262
0.008241758241758242	0.0027472527472527475
0.008522727272727272	0
0.013850415512465374	0.002770083102493075
0.0110803324099723	0.00554016620498615
0.011019283746556474	0.005509641873278237
0.0028328611898017	0.0056657223796034
0.0027397260273972603	0.0027397260273972603
0.008379888268156424	0.008379888268156424
0.008241758241758242	0.0027472527472527475
0.005509641873278237	0.005509641873278237
0.0055248618784530384	0.008287292817679558
0.011267605633802818	0.0028169014084507044
0.016260162601626018	0.008130081300813009
0.00558659217877095	0
0.008264462809917356	0
0.00847457627118644	0.002824858757062147
0.013966480446927373	0.002793296089385475
0.013550135501355014	0.0027100271002710027
0.021739130434782608	0.008152173913043478
0.005479452054794521	0.005479452054794521
0.011299435028248588	0.002824858757062147
0.005509641873278237	0.011019283746556474
0.01098901098901099	0.0027472527472527475
0.011049723756906077	0.0027624309392265192
0.005681818181818182	0.002840909090909091
0.013927576601671309	0
0.010899182561307902	0.008174386920980926
0.013774104683195593	0.008264462809917356
0.010899182561307902	0
0.008333333333333333	0.005555555555555556
0.0027624309392265192	0
0.0111731843575419	0.002793296089385475
0.008450704225352112	0.0028169014084507044
0.01366120218579235	0.00273224043715847
0.0028328611898017	0.0084985835694051
0.013850415512465374	0
0.008333333333333333	0.002777777777777778
0.01634877384196185	0
0.0056179775280898875	0.008426966292134831
0.008310249307479225	0.00554016620498615
0.019178082191780823	0.010958904109589041
0.00554016620498615	0
0.002824858757062147	0.002824858757062147
0.008333333333333333	0
0.005509641873278237	0.008264462809917356
0.0027624309392265192	0.008287292817679558
0.011204481792717087	0.0056022408963585435
0	0.002785515320334262
0.008241758241758242	0.0027472527472527475
0.0028089887640449437	0.0028089887640449437
0.014005602240896359	0.0028011204481792717
0	0.0056657223796034
0.011019283746556474	0.0027548209366391185
0.00821917808219178	0.00821917808219178
0.005555555555555556	0
0.0111731843575419	0.00558659217877095
0.008403361344537815	0
0.0027624309392265192	0.0027624309392265192
0.0056179775280898875	0.0028089887640449437
0.011142061281337047	0.008356545961002786
0.008287292817679558	0.0027624309392265192
0.005555555555555556	0
0.008403361344537815	0
0.014005602240896359	0.008403361344537815
0.011363636363636364	0.005681818181818182
0.008287292817679558	0.0027624309392265192
0.005555555555555556	0.005555555555555556
0	0.00554016620498615
0.005571030640668524	0.005571030640668524
0.00558659217877095	0.00558659217877095
0.0056022408963585435	0.011204481792717087
0.011019283746556474	0
0.008287292817679558	0.0027624309392265192
0.0028011204481792717	0
0.002793296089385475	0
0.0028011204481792717	0
0.0028089887640449437	0.008426966292134831
0.013927576601671309	0.008356545961002786
0.00554016620498615	0
0.008356545961002786	0.005571030640668524
0.005494505494505495	0
0.008426966292134831	0
0.008403361344537815	0.0028011204481792717
0.008426966292134831	0
0.005649717514124294	0.005649717514124294
0.011019283746556474	0.0027548209366391185
0.0111731843575419	0.00558659217877095
0.00554016620498615	0
0.002840909090909091	0.002840909090909091
0.008356545961002786	0.005571030640668524
0.008547008547008548	0
0.011299435028248588	0
0.0056657223796034	0.0028328611898017
0.014044943820224719	0.0056179775280898875
0.011111111111111112	0
0.002793296089385475	0.00558659217877095
0.005633802816901409	0
0.014044943820224719	0.008426966292134831
0.01440922190201729	0
0.011428571428571429	0.002857142857142857
0.008450704225352112	0.011267605633802818
0.011204481792717087	0.008403361344537815
0.017045454545454544	0.008522727272727272
0.011627906976744186	0.0029069767441860465
0.005714285714285714	0.002857142857142857
0.011267605633802818	0.005633802816901409
0	0.002824858757062147
0.0113314447592068	0.0028328611898017
0.002857142857142857	0.002857142857142857
0.014367816091954023	0.0028735632183908046
0.002840909090909091	0.005681818181818182
0.017045454545454544	0.002840909090909091
0.005714285714285714	0.008571428571428572
0.016901408450704224	0
0.0028735632183908046	0
0.011627906976744186	0.0029069767441860465
0.0057306590257879654	0.0057306590257879654
0.011111111111111112	0.008333333333333333
0.002824858757062147	0.002824858757062147
0.014285714285714285	0.002857142857142857
0.0057306590257879654	0.0057306590257879654
0.01694915254237288	0.005649717514124294
0.014204545454545454	0.002840909090909091
0.0056179775280898875	0.0056179775280898875
0	0
0.0028089887640449437	0.0028089887640449437
0.008571428571428572	0.011428571428571429
0.017191977077363897	0.0028653295128939827
0.008379888268156424	0
0.0056179775280898875	0.0028089887640449437
0.008333333333333333	0.011111111111111112
0.011299435028248588	0.005649717514124294
0.008450704225352112	0.0028169014084507044
0.011299435028248588	0.002824858757062147
0.002785515320334262	0.002785515320334262
0.008522727272727272	0.002840909090909091
0.0056179775280898875	0.0028089887640449437
0.00558659217877095	0
0.00847457627118644	0.002824858757062147
0.008426966292134831	0.0028089887640449437
0.005649717514124294	0.00847457627118644
0.002857142857142857	0.002857142857142857
0.0028011204481792717	0.014005602240896359
0.0113314447592068	0.0056657223796034
0.0029069767441860465	0.0029069767441860465
0.011428571428571429	0
0.005681818181818182	0.005681818181818182
0.002824858757062147	0.005649717514124294
0.014204545454545454	0.008522727272727272
0.019498607242339833	0
0.008522727272727272	0
0.008595988538681949	0.008595988538681949
0.005633802816901409	0.0028169014084507044
0.013927576601671309	0.005571030640668524
0.0056657223796034	0.0056657223796034
0.011299435028248588	0.002824858757062147
0	0.005681818181818182
0.008426966292134831	0
0.005571030640668524	0.002785515320334262
0.002849002849002849	0.002849002849002849
0.002840909090909091	0.008522727272727272
0	0
0.0028328611898017	0
0.0056022408963585435	0
0.011363636363636364	0
0.0113314447592068	0.0028328611898017
0.011235955056179775	0.0056179775280898875
0.00847457627118644	0
0	0
0.008450704225352112	0.008450704225352112
0.0084985835694051	0.0084985835694051
0.002857142857142857	0.005714285714285714
0.0028653295128939827	0
0	0.002840909090909091
0.005649717514124294	0.00847457627118644
0.008571428571428572	0.002857142857142857
0.005633802816901409	0
0.005633802816901409	0
0	0.008645533141210375
0.008547008547008548	0.005698005698005698
0.011142061281337047	0.002785515320334262
0.002840909090909091	0.005681818181818182
0.005714285714285714	0
0.0028328611898017	0.0113314447592068
0.0056179775280898875	0
0.002849002849002849	0
0.0057306590257879654	0.0028653295128939827
0.008620689655172414	0.0028735632183908046
0.00558659217877095	0
0.005747126436781609	0
0.0056657223796034	0
0.002824858757062147	0
0.005714285714285714	0.005714285714285714
0.005649717514124294	0.002824858757062147
0.008450704225352112	0.0028169014084507044
0.002824858757062147	0.011299435028248588
0.023054755043227664	0.005763688760806916
0.00847457627118644	0.002824858757062147
0.0113314447592068	0.0056657223796034
0.0028169014084507044	0.005633802816901409
0.011396011396011397	0.005698005698005698
0.002793296089385475	0.008379888268156424
0.016853932584269662	0
0.0056022408963585435	0.0028011204481792717
0.011111111111111112	0.002777777777777778
0.002824858757062147	0.002824858757062147
0.0028011204481792717	0.011204481792717087
0.005681818181818182	0.005681818181818182
0.0056022408963585435	0.011204481792717087
0.011204481792717087	0
0.011204481792717087	0.0028011204481792717
0.002824858757062147	0.005649717514124294
0.005649717514124294	0
0.008522727272727272	0.008522727272727272
0.00847457627118644	0.00847457627118644
0.011396011396011397	0.005698005698005698
0.00558659217877095	0.00558659217877095
0.014084507042253521	0.005633802816901409
0.014084507042253521	0.008450704225352112
0.005681818181818182	0.005681818181818182
0.008403361344537815	0.0028011204481792717
0.008571428571428572	0.011428571428571429
0.011428571428571429	0
0.0028653295128939827	0.0028653295128939827
0.005763688760806916	0.002881844380403458
0.0028735632183908046	0.0028735632183908046
0.01440922190201729	0.002881844380403458
0.0028328611898017	0.0028328611898017
0.0028328611898017	0
0.005681818181818182	0
0.0084985835694051	0
0.014044943820224719	0.0028089887640449437
0.0028011204481792717	0.0056022408963585435
0.005555555555555556	0.002777777777777778
0.0056657223796034	0.0028328611898017
0.011267605633802818	0.005633802816901409
0.0084985835694051	0.0028328611898017
0.008379888268156424	0
0.014367816091954023	0.008620689655172414
0.008547008547008548	0.002849002849002849
0	0.0056179775280898875
0	0
0.0027624309392265192	0.0027624309392265192
0.002840909090909091	0.002840909090909091
0.008379888268156424	0.008379888268156424
0.005571030640668524	0.002785515320334262
0.008403361344537815	0.0028011204481792717
0.005494505494505495	0
0.0056179775280898875	0.011235955056179775
0.011111111111111112	0.005555555555555556
0.008333333333333333	0
0.014044943820224719	0.0028089887640449437
